Rental_state,Start,End,Revenue,Distance,duration_minute,revenue_minute,revenue_km,car_id,accum_distance
GREEN,2017-01-31 13:53:19.886,2017-01-31 13:54:35.143,0.0,0,1.2542833333333334,0.0,0.0,7,25
GREEN,2017-01-31 13:54:06.663,2017-01-31 18:56:59.024,0.0,0,302.8726833333333,0.0,0.0,9,107
GREEN,2017-01-31 13:55:31.248,2017-01-31 15:04:19.586,0.0,0,68.80563333333333,0.0,0.0,7,25
GREEN,2017-01-31 13:58:23.343,2017-01-31 15:33:54.521,0.0,0,95.51963333333333,0.0,0.0,14,46
RED,2017-01-31 14:01:19.320,2017-01-31 14:14:59.263,2.82,3,13.665716666666667,0.20635580765980074,0.94,6,8
GREEN,2017-01-31 14:03:33.388,2017-01-31 14:23:39.938,0.0,0,20.109166666666667,0.0,0.0,13,2
RED,2017-01-31 14:04:17.271,2017-01-31 14:20:35.380,3.43,5,16.301816666666667,0.21040599769555335,0.686,4,0
RED,2017-01-31 14:07:40.524,2017-01-31 14:15:00.180,2.0,2,7.3276,0.272940662699929,1.0,16,114
GREEN,2017-01-31 14:10:21.148,2017-01-31 14:47:10.425,0.0,0,36.821283333333334,0.0,0.0,10,22
GREEN,2017-01-31 14:15:52.784,2017-01-31 14:17:38.910,0.0,0,1.7687666666666668,0.0,0.0,6,8
RED,2017-01-31 14:19:28.257,2017-02-01 17:59:56.553,101.36,95,1660.4716,0.06104289889691579,1.0669473684210526,6,103
GREEN,2017-01-31 14:29:43.087,2017-01-31 15:09:13.551,0.0,0,39.507733333333334,0.0,0.0,8,118
GREEN,2017-01-31 14:32:02.271,2017-01-31 21:20:29.515,0.0,0,408.4540666666666,0.0,0.0,13,2
RED,2017-01-31 14:36:18.975,2017-01-31 16:05:46.292,16.55,18,89.45528333333333,0.18500863653106386,0.9194444444444445,16,132
GREEN,2017-01-31 14:39:46.483,2017-01-31 15:48:17.706,0.0,0,68.52038333333333,0.0,0.0,2,156
GREEN,2017-01-31 14:57:32.866,2017-01-31 16:50:58.178,0.0,0,113.42186666666666,0.0,0.0,10,22
RED,2017-01-31 15:01:30.156,2017-01-31 15:19:38.088,4.69,6,18.1322,0.2586558718743451,0.7816666666666667,1,12
RED,2017-01-31 15:04:23.253,2017-01-31 15:06:37.837,0.32,0,2.2430666666666665,0.14266183201569282,inf,7,25
RED,2017-01-31 15:04:39.622,2017-01-31 15:21:45.988,3.43,6,17.1061,0.20051326719708173,0.5716666666666667,11,125
RED,2017-01-31 15:05:18.166,2017-01-31 15:24:03.734,3.83,5,18.759466666666665,0.20416358674020585,0.766,17,6
GREEN,2017-01-31 15:11:31.513,2017-01-31 15:38:31.809,0.0,0,27.004933333333334,0.0,0.0,7,25
RED,2017-01-31 15:15:33.967,2017-01-31 15:23:46.581,1.61,2,8.210233333333333,0.1960967410589224,0.805,8,120
RED,2017-01-31 15:29:37.154,2017-01-31 15:30:39.005,0.0,0,1.03085,0.0,0.0,1,12
RED,2017-01-31 15:33:51.649,2017-01-31 15:48:27.872,3.03,5,14.603716666666665,0.20748142881435433,0.606,1,17
GREEN,2017-01-31 15:39:33.938,2017-01-31 15:39:38.277,0.0,0,0.07231666666666667,0.0,0.0,7,25
RED,2017-01-31 15:46:01.867,2017-01-31 16:10:13.914,4.84,11,24.200783333333334,0.19999352638034443,0.44,7,36
RED,2017-01-31 15:47:34.450,2017-01-31 16:03:48.265,3.43,4,16.23025,0.2113337748956424,0.8575,8,124
RED,2017-01-31 15:54:42.768,2017-01-31 16:19:27.316,6.89,6,24.742466666666665,0.2784685978493117,1.1483333333333332,1,23
RED,2017-01-31 16:00:55.126,2017-01-31 16:11:30.507,2.02,3,10.589683333333333,0.19075169071785275,0.6733333333333333,2,159
RED,2017-01-31 16:01:46.857,2017-01-31 16:44:42.385,8.26,9,42.925466666666665,0.1924265626310411,0.9177777777777778,11,134
RED,2017-01-31 16:06:37.626,2017-01-31 16:27:52.109,4.15,7,21.24138333333333,0.1953733396208502,0.5928571428571429,8,131
GREEN,2017-01-31 16:07:47.301,2017-01-31 16:08:24.883,0.0,0,0.6263666666666666,0.0,0.0,14,46
GREEN,2017-01-31 16:10:03.560,2017-01-31 16:26:11.896,0.0,0,16.138933333333334,0.0,0.0,14,46
GREEN,2017-01-31 16:12:03.893,2017-01-31 16:12:06.305,0.0,0,0.0402,0.0,0.0,2,159
GREEN,2017-01-31 16:27:08.512,2017-01-31 18:31:10.909,0.0,0,124.03995,0.0,0.0,1,23
GREEN,2017-01-31 16:27:46.080,2017-01-31 16:27:58.066,0.0,0,0.19976666666666668,0.0,0.0,2,159
GREEN,2017-01-31 16:30:03.846,2017-01-31 17:08:09.605,0.0,0,38.095983333333336,0.0,0.0,2,159
GREEN,2017-01-31 16:37:10.032,2017-01-31 20:41:45.732,0.0,0,244.595,0.0,0.0,7,36
RED,2017-01-31 16:43:55.549,2017-01-31 17:41:10.496,11.11,15,57.249116666666666,0.19406412966488273,0.7406666666666666,3,46
GREEN,2017-01-31 16:46:46.238,2017-01-31 17:03:17.569,0.0,0,16.522183333333334,0.0,0.0,8,131
GREEN,2017-01-31 16:50:13.561,2017-01-31 17:46:06.609,0.0,0,55.88413333333333,0.0,0.0,11,134
GREEN,2017-01-31 16:51:48.170,2017-01-31 17:08:21.124,0.0,0,16.549233333333333,0.0,0.0,10,22
RED,2017-01-31 16:52:23.155,2017-01-31 17:03:27.661,3.14,3,11.075099999999999,0.28351888470533,1.0466666666666666,14,49
RED,2017-01-31 16:57:45.761,2017-01-31 17:10:29.175,3.71,4,12.723566666666667,0.2915849067478459,0.9275,15,0
RED,2017-01-31 17:00:21.716,2017-01-31 17:11:18.980,2.22,4,10.9544,0.20265829255824147,0.555,16,136
RED,2017-01-31 17:02:31.934,2017-01-31 17:48:24.531,9.07,18,45.87661666666667,0.19770420442948966,0.5038888888888889,17,24
RED,2017-01-31 17:08:16.586,2017-01-31 17:28:18.999,4.15,5,20.040216666666666,0.2070835894156168,0.8300000000000001,2,0
RED,2017-01-31 17:11:45.898,2017-01-31 17:25:01.463,2.62,4,13.259416666666668,0.19759541960744878,0.655,8,135
GREEN,2017-01-31 17:15:34.953,2017-01-31 17:19:50.108,0.0,0,4.252583333333333,0.0,0.0,10,22
GREEN,2017-01-31 17:16:46.058,2017-01-31 17:20:00.929,0.0,0,3.24785,0.0,0.0,14,49
GREEN,2017-01-31 17:18:10.043,2017-01-31 17:22:49.695,0.0,0,4.660866666666666,0.0,0.0,16,136
GREEN,2017-01-31 17:19:18.327,2017-01-31 17:29:05.229,0.0,0,9.7817,0.0,0.0,18,151
RED,2017-01-31 17:19:58.207,2017-01-31 17:31:54.777,3.13,3,11.942833333333335,0.26208186220466945,1.0433333333333332,10,25
RED,2017-01-31 17:20:58.505,2017-01-31 19:01:30.349,18.51,21,100.53073333333333,0.18412279893180264,0.8814285714285715,14,70
GREEN,2017-01-31 17:26:10.042,2017-01-31 17:31:45.333,0.0,0,5.588183333333333,0.0,0.0,8,135
GREEN,2017-01-31 17:27:04.281,2017-01-31 17:34:12.335,0.0,0,7.1342333333333325,0.0,0.0,16,136
GREEN,2017-01-31 17:28:01.743,2017-01-31 17:30:59.785,0.0,0,2.9673666666666665,0.0,0.0,19,109
GREEN,2017-01-31 17:33:22.565,2017-01-31 18:21:32.828,0.0,0,48.17105,0.0,0.0,8,135
GREEN,2017-01-31 17:33:41.396,2017-01-31 17:40:01.734,0.0,0,6.338966666666667,0.0,0.0,10,25
RED,2017-01-31 17:40:17.094,2017-01-31 18:05:35.333,4.92,5,25.303983333333335,0.19443579041244494,0.984,10,30
GREEN,2017-01-31 17:40:27.768,2017-01-31 17:46:18.026,0.0,0,5.837633333333333,0.0,0.0,16,136
RED,2017-01-31 17:46:25.071,2017-01-31 18:13:46.603,7.03,9,27.358866666666664,0.25695508829556785,0.7811111111111111,3,55
GREEN,2017-01-31 17:49:02.030,2017-01-31 17:50:22.210,0.0,0,1.3363333333333334,0.0,0.0,11,134
GREEN,2017-01-31 17:52:08.842,2017-01-31 17:52:30.335,0.0,0,0.3582166666666666,0.0,0.0,11,134
GREEN,2017-01-31 17:52:19.228,2017-01-31 17:59:59.663,0.0,0,7.673916666666667,0.0,0.0,16,136
GREEN,2017-01-31 18:02:18.027,2017-01-31 18:16:14.553,0.0,0,13.9421,0.0,0.0,11,134
GREEN,2017-01-31 18:02:25.008,2017-01-31 18:02:52.775,0.0,0,0.4627833333333333,0.0,0.0,16,136
GREEN,2017-01-31 18:07:25.991,2017-01-31 18:14:56.034,0.0,0,7.5007166666666665,0.0,0.0,10,30
GREEN,2017-01-31 18:09:07.764,2017-01-31 18:19:19.747,0.0,0,10.199716666666665,0.0,0.0,16,136
RED,2017-01-31 18:09:28.930,2017-01-31 18:16:55.667,1.41,3,7.445616666666667,0.18937316586716568,0.47,17,27
GREEN,2017-01-31 18:12:10.054,2017-01-31 18:12:47.731,0.0,0,0.62795,0.0,0.0,18,151
RED,2017-01-31 18:12:53.346,2017-01-31 18:26:22.682,2.82,4,13.488933333333334,0.2090602666877539,0.705,18,155
RED,2017-01-31 18:15:30.851,2017-01-31 18:52:50.645,6.83,8,37.329899999999995,0.18296325465645505,0.85375,3,63
GREEN,2017-01-31 18:18:53.743,2017-01-31 18:50:02.393,0.0,0,31.144166666666667,0.0,0.0,10,30
RED,2017-01-31 18:24:09.437,2017-01-31 18:42:36.677,3.83,8,18.454,0.20754308009103717,0.47875,8,143
GREEN,2017-01-31 18:25:33.513,2017-02-01 09:26:10.137,0.0,0,900.6104,0.0,0.0,11,134
GREEN,2017-01-31 18:32:11.527,2017-01-31 18:39:04.934,0.0,0,6.890116666666667,0.0,0.0,1,23
GREEN,2017-01-31 18:34:01.531,2017-01-31 18:34:39.405,0.0,0,0.6312333333333334,0.0,0.0,16,136
RED,2017-01-31 18:40:13.617,2017-01-31 18:50:38.848,2.22,4,10.420516666666666,0.2130412599503224,0.555,1,27
GREEN,2017-01-31 18:49:23.875,2017-01-31 18:49:30.760,0.0,0,0.11474999999999999,0.0,0.0,8,143
GREEN,2017-01-31 18:49:53.533,2017-01-31 20:03:55.663,0.0,0,74.0355,0.0,0.0,8,143
RED,2017-01-31 18:51:24.038,2017-01-31 19:03:31.829,2.54,3,12.129850000000001,0.20940077577216534,0.8466666666666667,1,30
GREEN,2017-01-31 18:53:16.864,2017-01-31 19:19:13.675,0.0,0,25.946849999999998,0.0,0.0,3,63
GREEN,2017-01-31 18:53:39.495,2017-01-31 19:15:19.329,0.0,0,21.6639,0.0,0.0,10,30
GREEN,2017-01-31 18:55:16.142,2017-01-31 18:55:32.621,0.0,0,0.27465,0.0,0.0,5,97
GREEN,2017-01-31 18:57:43.639,2017-01-31 18:59:48.330,0.0,0,2.0781833333333335,0.0,0.0,5,97
GREEN,2017-01-31 18:57:51.384,2017-01-31 18:58:11.980,0.0,0,0.34326666666666666,0.0,0.0,9,107
GREEN,2017-01-31 19:00:00.351,2017-01-31 19:00:29.457,0.0,0,0.48510000000000003,0.0,0.0,5,97
RED,2017-01-31 19:00:10.370,2017-01-31 19:17:05.904,3.43,5,16.925566666666665,0.20265200377338427,0.686,9,112
RED,2017-01-31 19:00:50.920,2017-01-31 19:13:54.830,2.62,5,13.065166666666666,0.2005332244772997,0.524,5,102
RED,2017-01-31 19:07:03.201,2017-01-31 19:32:22.257,5.04,23,25.317600000000002,0.19907100199071,0.21913043478260869,1,53
GREEN,2017-01-31 19:08:06.907,2017-02-01 07:31:36.669,0.0,0,743.4960333333333,0.0,0.0,14,70
RED,2017-01-31 19:11:27.309,2017-01-31 19:22:57.413,3.13,3,11.501733333333334,0.2721328959113409,1.0433333333333332,16,139
RED,2017-01-31 19:17:02.531,2017-01-31 19:27:14.504,2.02,2,10.199549999999999,0.19804795309596995,1.01,5,104
GREEN,2017-01-31 19:21:13.346,2017-01-31 21:16:10.530,0.0,0,114.95306666666667,0.0,0.0,3,63
GREEN,2017-01-31 19:22:17.477,2017-01-31 19:24:07.597,0.0,0,1.8353333333333335,0.0,0.0,9,112
RED,2017-01-31 19:22:30.382,2017-01-31 19:30:03.330,2.08,1,7.549133333333333,0.2755283167162677,2.08,10,31
GREEN,2017-01-31 19:27:14.504,2017-01-31 20:03:34.670,0.0,0,36.3361,0.0,0.0,5,104
GREEN,2017-01-31 19:28:19.613,2017-01-31 19:49:23.380,0.0,0,21.062783333333336,0.0,0.0,9,112
GREEN,2017-01-31 19:32:11.494,2017-01-31 19:32:40.163,0.0,0,0.47781666666666667,0.0,0.0,10,31
GREEN,2017-01-31 19:33:34.632,2017-01-31 19:34:14.875,0.0,0,0.6707166666666667,0.0,0.0,1,53
GREEN,2017-01-31 19:36:36.654,2017-01-31 19:37:05.252,0.0,0,0.4766333333333333,0.0,0.0,1,53
RED,2017-01-31 19:38:45.416,2017-01-31 20:00:15.149,4.44,8,21.495549999999998,0.20655437986001757,0.555,1,61
RED,2017-01-31 19:39:41.177,2017-01-31 19:57:06.857,3.43,6,17.428,0.19680973146660546,0.5716666666666667,10,37
GREEN,2017-01-31 19:40:21.734,2017-01-31 21:40:51.108,0.0,0,120.48956666666666,0.0,0.0,16,139
RED,2017-01-31 19:40:25.566,2017-01-31 19:47:04.897,1.41,2,6.655516666666667,0.21185432636083848,0.705,17,29
GREEN,2017-01-31 19:43:20.985,2017-02-01 07:51:46.997,0.0,0,728.4335333333333,0.0,0.0,18,155
GREEN,2017-01-31 19:44:13.917,2017-01-31 19:46:51.586,0.0,0,2.627816666666667,0.0,0.0,19,109
GREEN,2017-01-31 19:49:30.568,2017-02-01 07:32:43.611,0.0,0,703.2173833333333,0.0,0.0,9,112
RED,2017-01-31 19:50:55.061,2017-01-31 20:08:27.751,3.63,7,17.544833333333333,0.20689851713229915,0.5185714285714286,17,36
RED,2017-01-31 19:53:48.708,2017-01-31 20:06:09.710,2.42,4,12.350033333333332,0.19595088812175945,0.605,19,113
GREEN,2017-01-31 19:54:21.568,2017-01-31 19:55:02.326,0.0,0,0.6793,0.0,0.0,20,7
RED,2017-01-31 19:56:45.093,2017-01-31 20:36:03.101,7.9,13,39.30013333333333,0.20101712971287633,0.6076923076923078,20,20
GREEN,2017-01-31 20:00:08.711,2017-01-31 20:01:41.926,0.0,0,1.5535833333333333,0.0,0.0,10,37
GREEN,2017-01-31 20:00:38.882,2017-01-31 20:16:23.339,0.0,0,15.74095,0.0,0.0,1,61
RED,2017-01-31 20:02:23.318,2017-01-31 20:28:30.639,5.32,7,26.122016666666664,0.20365962046064595,0.76,10,44
RED,2017-01-31 20:05:00.854,2017-01-31 20:14:59.369,2.61,3,9.975249999999999,0.2616475777549435,0.87,5,107
GREEN,2017-01-31 20:09:04.714,2017-01-31 21:48:34.305,0.0,0,99.49318333333333,0.0,0.0,8,143
GREEN,2017-01-31 20:10:15.513,2017-02-01 06:51:52.618,0.0,0,641.6184166666667,0.0,0.0,17,36
RED,2017-01-31 20:10:54.585,2017-01-31 20:30:36.883,5.46,6,19.704966666666667,0.27708750247399555,0.91,19,119
GREEN,2017-01-31 20:12:51.021,2017-02-01 07:28:37.408,0.0,0,675.7731166666667,0.0,0.0,21,0
RED,2017-01-31 20:13:52.192,2017-01-31 20:23:55.704,2.02,2,10.058533333333333,0.2008245072177521,1.01,22,102
RED,2017-01-31 20:16:47.140,2017-01-31 20:24:14.178,1.41,2,7.450633333333333,0.1892456569687588,0.705,1,63
GREEN,2017-01-31 20:19:15.496,2017-01-31 20:21:09.340,0.0,0,1.8974,0.0,0.0,5,107
GREEN,2017-01-31 20:23:45.697,2017-01-31 20:24:50.672,0.0,0,1.0829166666666665,0.0,0.0,5,107
GREEN,2017-01-31 20:24:51.506,2017-02-01 06:36:40.143,0.0,0,611.8106166666668,0.0,0.0,1,63
GREEN,2017-01-31 20:27:45.607,2017-02-01 01:12:28.674,0.0,0,284.71778333333333,0.0,0.0,5,107
RED,2017-01-31 20:28:38.490,2017-01-31 20:36:36.390,1.61,3,7.965,0.2021343377275581,0.5366666666666667,10,47
GREEN,2017-01-31 20:29:13.519,2017-02-01 06:04:54.687,0.0,0,575.6861333333333,0.0,0.0,12,124
RED,2017-01-31 20:29:28.981,2017-01-31 20:44:52.442,3.03,6,15.391016666666667,0.19686808647035445,0.505,22,108
GREEN,2017-01-31 20:37:05.601,2017-01-31 21:06:00.202,0.0,0,28.910016666666667,0.0,0.0,10,47
RED,2017-01-31 20:37:32.684,2017-01-31 20:55:14.393,3.55,11,17.69515,0.20061994388292834,0.3227272727272727,19,130
RED,2017-01-31 20:38:13.883,2017-01-31 20:56:22.440,3.63,5,18.142616666666665,0.2000813921549354,0.726,20,25
GREEN,2017-01-31 20:44:17.836,2017-01-31 20:44:22.244,0.0,0,0.07346666666666667,0.0,0.0,7,36
RED,2017-01-31 20:49:22.727,2017-01-31 21:14:05.294,4.63,6,24.70945,0.18737770367207687,0.7716666666666666,7,42
GREEN,2017-01-31 20:50:07.338,2017-01-31 21:36:36.096,0.0,0,46.479299999999995,0.0,0.0,22,108
GREEN,2017-01-31 20:50:14.610,2017-01-31 23:13:46.117,0.0,0,143.52511666666666,0.0,0.0,23,64
GREEN,2017-01-31 20:51:03.120,2017-01-31 20:52:14.098,0.0,0,1.1829666666666665,0.0,0.0,24,22
RED,2017-01-31 20:53:17.840,2017-01-31 21:07:00.881,2.82,5,13.717350000000001,0.2055790659274568,0.564,24,27
GREEN,2017-01-31 20:54:30.691,2017-01-31 20:55:23.450,0.0,0,0.8793166666666666,0.0,0.0,25,32
GREEN,2017-01-31 21:06:05.139,2017-01-31 21:08:28.798,0.0,0,2.3943166666666666,0.0,0.0,10,47
GREEN,2017-01-31 21:06:10.101,2017-01-31 22:03:54.243,0.0,0,57.735699999999994,0.0,0.0,19,130
RED,2017-01-31 21:14:17.320,2017-01-31 21:29:44.641,3.03,7,15.455350000000001,0.19604861746903174,0.43285714285714283,7,49
RED,2017-01-31 21:19:43.748,2017-01-31 21:35:38.051,3.23,5,15.90505,0.2030801537876335,0.646,3,68
RED,2017-01-31 21:20:39.278,2017-01-31 21:29:57.419,1.82,4,9.302349999999999,0.1956494864200982,0.455,10,51
GREEN,2017-01-31 21:26:31.880,2017-02-01 08:49:48.491,0.0,0,683.27685,0.0,0.0,13,2
GREEN,2017-01-31 21:27:10.017,2017-01-31 21:31:52.565,0.0,0,4.709133333333333,0.0,0.0,20,25
GREEN,2017-01-31 21:31:57.878,2017-01-31 21:50:07.872,0.0,0,18.166566666666665,0.0,0.0,7,49
RED,2017-01-31 21:48:07.934,2017-01-31 21:54:08.637,1.21,1,6.011716666666667,0.20127362400645407,1.21,3,69
GREEN,2017-01-31 21:48:24.706,2017-01-31 21:49:43.323,0.0,0,1.3102833333333335,0.0,0.0,10,51
GREEN,2017-01-31 21:51:58.688,2017-01-31 22:32:06.739,0.0,0,40.13418333333333,0.0,0.0,7,49
RED,2017-01-31 21:54:11.990,2017-01-31 22:01:53.472,1.61,3,7.691366666666667,0.20932560749931742,0.5366666666666667,3,72
GREEN,2017-01-31 22:06:09.588,2017-02-01 08:37:19.564,0.0,0,631.1662666666667,0.0,0.0,3,72
RED,2017-01-31 22:07:35.086,2017-01-31 22:17:06.530,1.82,4,9.524066666666666,0.19109484043930816,0.455,8,147
GREEN,2017-01-31 22:12:10.046,2017-02-01 05:44:17.590,0.0,0,452.12573333333336,0.0,0.0,10,51
GREEN,2017-01-31 22:17:51.599,2017-01-31 22:40:19.527,0.0,0,22.465466666666668,0.0,0.0,8,147
GREEN,2017-01-31 22:25:03.471,2017-01-31 22:25:51.703,0.0,0,0.8038666666666666,0.0,0.0,16,139
RED,2017-01-31 22:25:43.507,2017-01-31 22:35:40.293,2.02,4,9.946433333333333,0.20308787404530268,0.505,19,134
RED,2017-01-31 22:29:14.165,2017-01-31 22:36:23.032,1.41,3,7.147783333333334,0.1972639536266488,0.47,16,142
GREEN,2017-01-31 22:32:36.521,2017-01-31 23:59:05.314,0.0,0,86.47988333333333,0.0,0.0,7,49
RED,2017-01-31 22:36:25.904,2017-01-31 22:40:17.438,0.81,1,3.8588999999999998,0.2099043768949701,0.81,16,143
RED,2017-01-31 22:39:26.888,2017-01-31 22:50:10.123,2.22,3,10.720583333333334,0.20707828398641245,0.7400000000000001,19,137
GREEN,2017-01-31 22:43:06.744,2017-01-31 22:51:08.363,0.0,0,8.026983333333334,0.0,0.0,8,147
RED,2017-01-31 22:45:05.019,2017-01-31 22:52:43.355,1.61,3,7.638933333333333,0.2107624101096139,0.5366666666666667,16,146
GREEN,2017-01-31 22:49:10.029,2017-02-01 06:42:03.790,0.0,0,472.89601666666664,0.0,0.0,20,25
RED,2017-01-31 22:55:48.138,2017-01-31 23:05:29.154,2.02,2,9.6836,0.20860010739807508,1.01,8,149
RED,2017-01-31 23:09:12.286,2017-01-31 23:43:55.240,6.98,21,34.715900000000005,0.20106060911570778,0.3323809523809524,8,0
GREEN,2017-01-31 23:14:22.647,2017-01-31 23:23:14.171,0.0,0,8.858733333333333,0.0,0.0,16,146
GREEN,2017-01-31 23:14:51.912,2017-02-01 06:15:28.296,0.0,0,420.60639999999995,0.0,0.0,19,137
RED,2017-01-31 23:47:52.529,2017-01-31 23:59:06.027,2.22,5,11.224966666666667,0.19777341580821325,0.44400000000000006,4,5
RED,2017-01-31 23:49:48.995,2017-01-31 23:56:53.589,1.41,2,7.0765666666666664,0.1992491650847633,0.705,16,148
GREEN,2017-01-31 23:51:05.205,2017-02-01 05:56:16.109,0.0,0,365.1817333333333,0.0,0.0,22,108
GREEN,2017-02-01 00:18:19.998,2017-02-01 05:47:21.052,0.0,0,329.01756666666665,0.0,0.0,4,5
GREEN,2017-02-01 00:28:57.255,2017-02-01 05:58:33.789,0.0,0,329.6089,0.0,0.0,7,49
GREEN,2017-02-01 01:27:10.016,2017-02-01 01:33:36.047,0.0,0,6.4338500000000005,0.0,0.0,5,107
GREEN,2017-02-01 01:40:37.739,2017-02-01 05:23:45.606,0.0,0,223.13111666666666,0.0,0.0,5,107
GREEN,2017-02-01 02:10:44.482,2017-02-01 04:56:46.575,0.0,0,166.03488333333334,0.0,0.0,15,0
GREEN,2017-02-01 03:15:05.489,2017-02-01 07:10:42.682,0.0,0,235.61988333333332,0.0,0.0,2,0
RED,2017-02-01 03:16:54.739,2017-02-01 03:27:59.796,2.22,5,11.084283333333333,0.2002835847152951,0.44400000000000006,16,153
GREEN,2017-02-01 03:27:59.796,2017-02-01 05:39:53.895,0.0,0,131.90165,0.0,0.0,16,153
GREEN,2017-02-01 05:32:02.303,2017-02-01 18:03:09.958,0.0,0,751.1275833333333,0.0,0.0,5,107
GREEN,2017-02-01 05:33:10.013,2017-02-01 05:33:38.862,0.0,0,0.48081666666666667,0.0,0.0,15,0
GREEN,2017-02-01 06:04:17.811,2017-02-01 06:04:33.748,0.0,0,0.26561666666666667,0.0,0.0,4,5
RED,2017-02-01 06:13:36.602,2017-02-01 06:24:20.432,2.22,6,10.730500000000001,0.20688691114113975,0.37000000000000005,4,11
GREEN,2017-02-01 06:14:32.720,2017-02-01 06:56:47.375,0.0,0,42.24425,0.0,0.0,7,49
GREEN,2017-02-01 06:24:20.432,2017-02-01 06:39:48.827,0.0,0,15.47325,0.0,0.0,4,11
GREEN,2017-02-01 06:33:54.813,2017-02-01 08:23:52.981,0.0,0,109.96946666666666,0.0,0.0,10,51
RED,2017-02-01 06:35:52.520,2017-02-01 06:53:02.302,3.63,5,17.16303333333333,0.21150107498480264,0.726,12,129
RED,2017-02-01 06:55:05.822,2017-02-01 07:14:56.062,4.03,10,19.837333333333333,0.20315230541739482,0.403,1,73
GREEN,2017-02-01 07:02:59.254,2017-02-01 07:28:54.811,0.0,0,25.92595,0.0,0.0,4,11
GREEN,2017-02-01 07:03:17.478,2017-02-01 10:11:12.666,0.0,0,187.9198,0.0,0.0,7,49
GREEN,2017-02-01 07:10:56.276,2017-02-01 07:55:34.377,0.0,0,44.635016666666665,0.0,0.0,2,0
GREEN,2017-02-01 07:22:33.830,2017-02-01 07:37:18.169,0.0,0,14.738983333333334,0.0,0.0,1,73
GREEN,2017-02-01 07:29:10.029,2017-02-01 07:31:07.628,0.0,0,1.9599833333333334,0.0,0.0,4,11
GREEN,2017-02-01 07:33:49.743,2017-02-01 11:52:53.967,0.0,0,259.0704,0.0,0.0,4,11
GREEN,2017-02-01 07:44:13.381,2017-02-01 08:54:05.690,0.0,0,69.87181666666667,0.0,0.0,1,73
GREEN,2017-02-01 07:44:38.050,2017-02-01 07:46:20.044,0.0,0,1.6999,0.0,0.0,9,112
GREEN,2017-02-01 07:45:47.501,2017-02-01 07:49:08.940,0.0,0,3.3573166666666667,0.0,0.0,12,129
RED,2017-02-01 07:47:29.998,2017-02-01 08:00:38.523,2.74,6,13.142083333333334,0.20849053612757998,0.4566666666666667,9,118
GREEN,2017-02-01 07:48:00.085,2017-02-01 08:03:56.242,0.0,0,15.93595,0.0,0.0,14,70
GREEN,2017-02-01 07:48:54.496,2017-02-01 08:00:45.046,0.0,0,11.8425,0.0,0.0,15,0
RED,2017-02-01 07:49:19.519,2017-02-01 08:03:31.300,3.65,4,14.196349999999999,0.25710834122855525,0.9125,12,133
RED,2017-02-01 08:01:42.896,2017-02-01 08:29:46.028,7.25,7,28.052200000000003,0.2584467528393495,1.0357142857142858,2,7
GREEN,2017-02-01 08:02:35.911,2017-02-01 14:09:18.147,0.0,0,366.70393333333334,0.0,0.0,9,118
RED,2017-02-01 08:09:30.389,2017-02-01 08:34:17.441,6.51,5,24.7842,0.2626673445178783,1.302,12,138
GREEN,2017-02-01 08:12:19.427,2017-02-01 08:49:48.934,0.0,0,37.49178333333334,0.0,0.0,14,70
RED,2017-02-01 08:12:44.126,2017-02-01 08:43:24.756,5.92,10,30.67716666666667,0.1929774044756415,0.592,15,10
GREEN,2017-02-01 08:13:25.334,2017-02-01 08:13:34.499,0.0,0,0.15275,0.0,0.0,16,153
RED,2017-02-01 08:14:08.430,2017-02-01 08:32:58.859,3.83,9,18.840483333333335,0.20328565526892886,0.4255555555555556,16,0
GREEN,2017-02-01 08:16:05.195,2017-02-01 08:17:17.371,0.0,0,1.2029333333333334,0.0,0.0,17,36
GREEN,2017-02-01 08:23:25.409,2017-02-01 08:36:06.689,0.0,0,12.687999999999999,0.0,0.0,17,36
RED,2017-02-01 08:30:44.584,2017-02-01 08:45:34.732,3.03,4,14.8358,0.20423570013076475,0.7575,2,11
GREEN,2017-02-01 08:32:58.859,2017-02-01 12:43:46.836,0.0,0,250.79961666666668,0.0,0.0,10,51
GREEN,2017-02-01 08:33:48.656,2017-02-01 08:33:51.746,0.0,0,0.0515,0.0,0.0,18,155
RED,2017-02-01 08:49:06.332,2017-02-01 08:58:37.434,2.57,3,9.518366666666667,0.27000430746171433,0.8566666666666666,2,14
GREEN,2017-02-01 08:53:03.095,2017-02-01 08:53:10.333,0.0,0,0.12063333333333334,0.0,0.0,3,72
GREEN,2017-02-01 08:56:31.374,2017-02-01 13:17:42.648,0.0,0,261.1879,0.0,0.0,1,73
GREEN,2017-02-01 08:57:44.467,2017-02-01 09:09:08.761,0.0,0,11.4049,0.0,0.0,3,72
RED,2017-02-01 08:58:04.575,2017-02-01 09:08:04.383,2.02,2,9.9968,0.20206466069142126,1.01,8,2
GREEN,2017-02-01 09:01:10.354,2017-02-01 09:05:30.602,0.0,0,4.337466666666667,0.0,0.0,2,14
RED,2017-02-01 09:01:46.440,2017-02-01 09:19:21.385,3.63,5,17.582416666666667,0.20645626075293025,0.726,12,143
GREEN,2017-02-01 09:03:10.650,2017-02-01 09:29:35.291,0.0,0,26.410683333333335,0.0,0.0,13,2
GREEN,2017-02-01 09:05:51.080,2017-02-01 09:08:25.912,0.0,0,2.5805333333333333,0.0,0.0,2,14
